modelo,linguagem,slug,id_questao,categoria_declarada,categoria_calculada,categoria_ok,status,aceito,tempo_ms,memoria_mb,submission_id,ground_truth
llama-3.1-8b-instant,Java,palindrome-rearrangement-queries,2983,plausible,semantic_incorrect,False,Wrong Answer,False,,,1784686173,False
llama-3.1-8b-instant,Python3,palindrome-rearrangement-queries,2983,plausible,semantic_incorrect,False,Wrong Answer,False,,,1784686243,False
llama-3.3-70b-versatile,C++,palindrome-rearrangement-queries,2983,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784686377,False
llama-3.3-70b-versatile,Java,palindrome-rearrangement-queries,2983,actual_correct,invalid,False,Compile Error,False,,,1784686490,False
llama-3.3-70b-versatile,Python3,palindrome-rearrangement-queries,2983,actual_correct,invalid,False,Runtime Error,False,,,1784686557,False
llama3-70b-8192,C++,palindrome-rearrangement-queries,2983,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784686616,False
llama3-70b-8192,Java,palindrome-rearrangement-queries,2983,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784686717,False
llama3-70b-8192,Python3,palindrome-rearrangement-queries,2983,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784686791,False
llama3-8b-8192,C++,palindrome-rearrangement-queries,2983,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784686942,False
llama3-8b-8192,Java,palindrome-rearrangement-queries,2983,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784687044,False
llama3-8b-8192,Python3,palindrome-rearrangement-queries,2983,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784687115,False
meta-llama_llama-4-maverick-17b-128e-instruct,C++,palindrome-rearrangement-queries,2983,plausible,semantic_incorrect,False,Wrong Answer,False,,,1784687184,False
meta-llama_llama-4-maverick-17b-128e-instruct,Java,palindrome-rearrangement-queries,2983,plausible,invalid,False,Compile Error,False,,,1784687259,False
meta-llama_llama-4-maverick-17b-128e-instruct,Python3,palindrome-rearrangement-queries,2983,actual_correct,invalid,False,Runtime Error,False,,,1784687317,False
meta-llama_llama-4-scout-17b-16e-instruct,C++,palindrome-rearrangement-queries,2983,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784687406,False
meta-llama_llama-4-scout-17b-16e-instruct,Java,palindrome-rearrangement-queries,2983,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784687483,False
meta-llama_llama-4-scout-17b-16e-instruct,Python3,palindrome-rearrangement-queries,2983,actual_correct,invalid,False,Runtime Error,False,,,1784687552,False
moonshotai_kimi-k2-instruct,C++,palindrome-rearrangement-queries,2983,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784687619,False
moonshotai_kimi-k2-instruct,Java,palindrome-rearrangement-queries,2983,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784687690,False
moonshotai_kimi-k2-instruct,Python3,palindrome-rearrangement-queries,2983,plausible,invalid,False,Runtime Error,False,,,1784687791,False
allam-2-7b,C++,minimum-number-of-operations-to-make-x-and-y-equal,2998,plausible,invalid,False,Runtime Error,False,,,1784687862,False
allam-2-7b,Java,minimum-number-of-operations-to-make-x-and-y-equal,2998,plausible,invalid,False,Compile Error,False,,,1784687946,False
allam-2-7b,Python3,minimum-number-of-operations-to-make-x-and-y-equal,2998,plausible,semantic_incorrect,False,Wrong Answer,False,,,1784688028,False
deepseek-r1-distill-llama-70b,C++,minimum-number-of-operations-to-make-x-and-y-equal,2998,plausible,actual_correct,False,Accepted,True,162,50.5,1784688151,False
deepseek-r1-distill-llama-70b,Python3,minimum-number-of-operations-to-make-x-and-y-equal,2998,actual_correct,actual_correct,True,Accepted,True,63,20.9,1784688225,False
gemma2-9b-it,C++,minimum-number-of-operations-to-make-x-and-y-equal,2998,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784688287,False
gemma2-9b-it,Java,minimum-number-of-operations-to-make-x-and-y-equal,2998,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784688360,False
gemma2-9b-it,Python3,minimum-number-of-operations-to-make-x-and-y-equal,2998,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784688433,False
llama-3.1-8b-instant,C++,minimum-number-of-operations-to-make-x-and-y-equal,2998,plausible,semantic_incorrect,False,Wrong Answer,False,,,1784688504,False
llama-3.1-8b-instant,Java,minimum-number-of-operations-to-make-x-and-y-equal,2998,plausible,semantic_incorrect,False,Wrong Answer,False,,,1784688572,False
llama-3.1-8b-instant,Python3,minimum-number-of-operations-to-make-x-and-y-equal,2998,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784688655,False
llama-3.3-70b-versatile,C++,minimum-number-of-operations-to-make-x-and-y-equal,2998,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784688728,False
llama-3.3-70b-versatile,Java,minimum-number-of-operations-to-make-x-and-y-equal,2998,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784688792,False
llama-3.3-70b-versatile,Python3,minimum-number-of-operations-to-make-x-and-y-equal,2998,actual_correct,invalid,False,Runtime Error,False,,,1784688864,False
llama3-70b-8192,C++,minimum-number-of-operations-to-make-x-and-y-equal,2998,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784688936,False
llama3-70b-8192,Java,minimum-number-of-operations-to-make-x-and-y-equal,2998,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784689008,False
llama3-70b-8192,Python3,minimum-number-of-operations-to-make-x-and-y-equal,2998,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784689074,False
llama3-8b-8192,C++,minimum-number-of-operations-to-make-x-and-y-equal,2998,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784689136,False
llama3-8b-8192,Java,minimum-number-of-operations-to-make-x-and-y-equal,2998,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784689222,False
llama3-8b-8192,Python3,minimum-number-of-operations-to-make-x-and-y-equal,2998,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784689302,False
meta-llama_llama-4-maverick-17b-128e-instruct,C++,minimum-number-of-operations-to-make-x-and-y-equal,2998,plausible,actual_correct,False,Accepted,True,38,22.2,1784689370,False
meta-llama_llama-4-maverick-17b-128e-instruct,Java,minimum-number-of-operations-to-make-x-and-y-equal,2998,plausible,actual_correct,False,Accepted,True,6,44.5,1784689445,False
meta-llama_llama-4-maverick-17b-128e-instruct,Python3,minimum-number-of-operations-to-make-x-and-y-equal,2998,actual_correct,invalid,False,Runtime Error,False,,,1784689517,False
meta-llama_llama-4-scout-17b-16e-instruct,C++,minimum-number-of-operations-to-make-x-and-y-equal,2998,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784689592,False
meta-llama_llama-4-scout-17b-16e-instruct,Java,minimum-number-of-operations-to-make-x-and-y-equal,2998,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784689663,False
meta-llama_llama-4-scout-17b-16e-instruct,Python3,minimum-number-of-operations-to-make-x-and-y-equal,2998,actual_correct,actual_correct,True,Accepted,True,48,20.8,1784689742,False
moonshotai_kimi-k2-instruct,C++,minimum-number-of-operations-to-make-x-and-y-equal,2998,actual_correct,actual_correct,True,Accepted,True,79,71.1,1784689826,False
moonshotai_kimi-k2-instruct,Java,minimum-number-of-operations-to-make-x-and-y-equal,2998,actual_correct,actual_correct,True,Accepted,True,12,45.1,1784689905,False
moonshotai_kimi-k2-instruct,Python3,minimum-number-of-operations-to-make-x-and-y-equal,2998,actual_correct,actual_correct,True,Accepted,True,43,18.9,1784689976,False
qwen_qwen3-32b,C++,minimum-number-of-operations-to-make-x-and-y-equal,2998,plausible,actual_correct,False,Accepted,True,159,50.6,1784690057,False
qwen_qwen3-32b,Java,minimum-number-of-operations-to-make-x-and-y-equal,2998,actual_correct,actual_correct,True,Accepted,True,17,44.9,1784690137,False
qwen_qwen3-32b,Python3,minimum-number-of-operations-to-make-x-and-y-equal,2998,actual_correct,actual_correct,True,Accepted,True,43,19.0,1784690225,False
allam-2-7b,C++,find-beautiful-indices-in-the-given-array-i,3006,plausible,semantic_incorrect,False,Wrong Answer,False,,,1784690325,False
allam-2-7b,Java,find-beautiful-indices-in-the-given-array-i,3006,actual_correct,invalid,False,Compile Error,False,,,1784690411,False
allam-2-7b,Python3,find-beautiful-indices-in-the-given-array-i,3006,plausible,semantic_incorrect,False,Wrong Answer,False,,,1784690503,False
deepseek-r1-distill-llama-70b,C++,find-beautiful-indices-in-the-given-array-i,3006,plausible,invalid,False,Runtime Error,False,,,1784690566,False
deepseek-r1-distill-llama-70b,Java,find-beautiful-indices-in-the-given-array-i,3006,plausible,actual_correct,False,Accepted,True,22,47.5,1784690635,False
deepseek-r1-distill-llama-70b,Python3,find-beautiful-indices-in-the-given-array-i,3006,plausible,actual_correct,False,Accepted,True,103,22.0,1784690705,False
gemma2-9b-it,C++,find-beautiful-indices-in-the-given-array-i,3006,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784690791,False
gemma2-9b-it,Java,find-beautiful-indices-in-the-given-array-i,3006,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784690877,False
gemma2-9b-it,Python3,find-beautiful-indices-in-the-given-array-i,3006,actual_correct,invalid,False,Runtime Error,False,,,1784690989,False
llama-3.1-8b-instant,C++,find-beautiful-indices-in-the-given-array-i,3006,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784691073,False
llama-3.1-8b-instant,Java,find-beautiful-indices-in-the-given-array-i,3006,actual_correct,invalid,False,Time Limit Exceeded,False,,,1784691175,False
llama-3.1-8b-instant,Python3,find-beautiful-indices-in-the-given-array-i,3006,actual_correct,invalid,False,Time Limit Exceeded,False,,,1784691285,False
llama-3.3-70b-versatile,C++,find-beautiful-indices-in-the-given-array-i,3006,actual_correct,invalid,False,Compile Error,False,,,1784691450,False
llama-3.3-70b-versatile,Java,find-beautiful-indices-in-the-given-array-i,3006,actual_correct,invalid,False,Time Limit Exceeded,False,,,1784691535,False
llama-3.3-70b-versatile,Python3,find-beautiful-indices-in-the-given-array-i,3006,actual_correct,invalid,False,Runtime Error,False,,,1784691635,False
llama3-70b-8192,C++,find-beautiful-indices-in-the-given-array-i,3006,actual_correct,invalid,False,Runtime Error,False,,,1784691707,False
llama3-70b-8192,Java,find-beautiful-indices-in-the-given-array-i,3006,actual_correct,invalid,False,Time Limit Exceeded,False,,,1784691786,False
llama3-70b-8192,Python3,find-beautiful-indices-in-the-given-array-i,3006,actual_correct,invalid,False,Time Limit Exceeded,False,,,1784691885,False
llama3-8b-8192,C++,find-beautiful-indices-in-the-given-array-i,3006,actual_correct,invalid,False,Runtime Error,False,,,1784692030,False
llama3-8b-8192,Java,find-beautiful-indices-in-the-given-array-i,3006,actual_correct,invalid,False,Time Limit Exceeded,False,,,1784692114,False
meta-llama_llama-4-maverick-17b-128e-instruct,C++,find-beautiful-indices-in-the-given-array-i,3006,plausible,invalid,False,Runtime Error,False,,,1784692235,False
meta-llama_llama-4-maverick-17b-128e-instruct,Java,find-beautiful-indices-in-the-given-array-i,3006,plausible,actual_correct,False,Accepted,True,15,45.6,1784692310,False
meta-llama_llama-4-maverick-17b-128e-instruct,Python3,find-beautiful-indices-in-the-given-array-i,3006,actual_correct,invalid,False,Runtime Error,False,,,1784692383,False
meta-llama_llama-4-scout-17b-16e-instruct,C++,find-beautiful-indices-in-the-given-array-i,3006,actual_correct,actual_correct,True,Accepted,True,23,19.1,1784692452,False
meta-llama_llama-4-scout-17b-16e-instruct,Java,find-beautiful-indices-in-the-given-array-i,3006,actual_correct,actual_correct,True,Accepted,True,30,48.4,1784692522,False
meta-llama_llama-4-scout-17b-16e-instruct,Python3,find-beautiful-indices-in-the-given-array-i,3006,actual_correct,actual_correct,True,Accepted,True,4059,22.0,1784692596,False
moonshotai_kimi-k2-instruct,C++,find-beautiful-indices-in-the-given-array-i,3006,actual_correct,actual_correct,True,Accepted,True,11,18.9,1784692682,False
moonshotai_kimi-k2-instruct,Java,find-beautiful-indices-in-the-given-array-i,3006,actual_correct,actual_correct,True,Accepted,True,14,46.0,1784692757,False
moonshotai_kimi-k2-instruct,Python3,find-beautiful-indices-in-the-given-array-i,3006,actual_correct,actual_correct,True,Accepted,True,100,22.5,1784692818,False
qwen_qwen3-32b,C++,find-beautiful-indices-in-the-given-array-i,3006,plausible,actual_correct,False,Accepted,True,5,20.8,1784692890,False
qwen_qwen3-32b,Java,find-beautiful-indices-in-the-given-array-i,3006,plausible,actual_correct,False,Accepted,True,20,45.6,1784692983,False
qwen_qwen3-32b,Python3,find-beautiful-indices-in-the-given-array-i,3006,actual_correct,actual_correct,True,Accepted,True,95,22.2,1784693065,False
allam-2-7b,C++,maximum-number-that-sum-of-the-prices-is-less-than-or-equal-to-k,3007,actual_correct,invalid,False,Time Limit Exceeded,False,,,1784693153,False
allam-2-7b,Java,maximum-number-that-sum-of-the-prices-is-less-than-or-equal-to-k,3007,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784693282,False
allam-2-7b,Python3,maximum-number-that-sum-of-the-prices-is-less-than-or-equal-to-k,3007,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784693351,False
deepseek-r1-distill-llama-70b,C++,maximum-number-that-sum-of-the-prices-is-less-than-or-equal-to-k,3007,actual_correct,invalid,False,Runtime Error,False,,,1784693494,False
deepseek-r1-distill-llama-70b,Java,maximum-number-that-sum-of-the-prices-is-less-than-or-equal-to-k,3007,actual_correct,invalid,False,Compile Error,False,,,1784693562,False
deepseek-r1-distill-llama-70b,Python3,maximum-number-that-sum-of-the-prices-is-less-than-or-equal-to-k,3007,plausible,invalid,False,Runtime Error,False,,,1784693629,False
gemma2-9b-it,C++,maximum-number-that-sum-of-the-prices-is-less-than-or-equal-to-k,3007,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784693700,False
gemma2-9b-it,Java,maximum-number-that-sum-of-the-prices-is-less-than-or-equal-to-k,3007,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784693771,False
gemma2-9b-it,Python3,maximum-number-that-sum-of-the-prices-is-less-than-or-equal-to-k,3007,actual_correct,invalid,False,Runtime Error,False,,,1784693874,False
llama-3.1-8b-instant,C++,maximum-number-that-sum-of-the-prices-is-less-than-or-equal-to-k,3007,plausible,semantic_incorrect,False,Wrong Answer,False,,,1784693941,False
llama-3.1-8b-instant,Java,maximum-number-that-sum-of-the-prices-is-less-than-or-equal-to-k,3007,plausible,invalid,False,Time Limit Exceeded,False,,,1784694048,False
llama-3.1-8b-instant,Python3,maximum-number-that-sum-of-the-prices-is-less-than-or-equal-to-k,3007,actual_correct,invalid,False,Time Limit Exceeded,False,,,1784694128,False
llama-3.3-70b-versatile,C++,maximum-number-that-sum-of-the-prices-is-less-than-or-equal-to-k,3007,actual_correct,invalid,False,Time Limit Exceeded,False,,,1784694268,False
llama-3.3-70b-versatile,Java,maximum-number-that-sum-of-the-prices-is-less-than-or-equal-to-k,3007,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784694366,False
llama-3.3-70b-versatile,Python3,maximum-number-that-sum-of-the-prices-is-less-than-or-equal-to-k,3007,actual_correct,invalid,False,Runtime Error,False,,,1784694447,False
llama3-70b-8192,C++,maximum-number-that-sum-of-the-prices-is-less-than-or-equal-to-k,3007,actual_correct,invalid,False,Time Limit Exceeded,False,,,1784694530,False
llama3-70b-8192,Java,maximum-number-that-sum-of-the-prices-is-less-than-or-equal-to-k,3007,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784694657,False
llama3-70b-8192,Python3,maximum-number-that-sum-of-the-prices-is-less-than-or-equal-to-k,3007,actual_correct,invalid,False,Time Limit Exceeded,False,,,1784694766,False
llama3-8b-8192,C++,maximum-number-that-sum-of-the-prices-is-less-than-or-equal-to-k,3007,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784694910,False
llama3-8b-8192,Java,maximum-number-that-sum-of-the-prices-is-less-than-or-equal-to-k,3007,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1784694975,False
